#ID Interactor A	ID Interactor B	Alt IDs Interactor A	Alt IDs Interactor B	Aliases Interactor A	Aliases Interactor B	Interaction Detection Method	Publication 1st Author	Publication Identifiers	Taxid Interactor A	Taxid Interactor B	Interaction Types	Source Database	Interaction Identifiers	Confidence Values
entrez gene/locuslink:19211|GRID:202449	entrez gene/locuslink:22190|GRID:204403	entrez gene/locuslink:Pten	entrez gene/locuslink:Ubc	entrez gene/locuslink:2310035O07Rik(gene name synonym)|entrez gene/locuslink:B430203M17Rik(gene name synonym)|entrez gene/locuslink:MMAC1(gene name synonym)|entrez gene/locuslink:A130070J02Rik(gene name synonym)|entrez gene/locuslink:MGC183880(gene name synonym)|entrez gene/locuslink:TEP1(gene name synonym)|entrez gene/locuslink:AI463227(gene name synonym)	entrez gene/locuslink:Rps27a(gene name synonym)|entrez gene/locuslink:Ubb(gene name synonym)|entrez gene/locuslink:2700054O04Rik(gene name synonym)|entrez gene/locuslink:TI-225(gene name synonym)|entrez gene/locuslink:Uba52(gene name synonym)|entrez gene/locuslink:AI194771(gene name synonym)	psi-mi:"MI:0004"(affinity chromatography technology)	"Fouladkou F (2008)"	pubmed:18562292	taxid:10090	taxid:10090	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0463"(GRID)	GRID:328327	-
entrez gene/locuslink:19211|GRID:202449	entrez gene/locuslink:17999|GRID:201723	entrez gene/locuslink:Pten	entrez gene/locuslink:Nedd4	entrez gene/locuslink:2310035O07Rik(gene name synonym)|entrez gene/locuslink:B430203M17Rik(gene name synonym)|entrez gene/locuslink:MMAC1(gene name synonym)|entrez gene/locuslink:A130070J02Rik(gene name synonym)|entrez gene/locuslink:MGC183880(gene name synonym)|entrez gene/locuslink:TEP1(gene name synonym)|entrez gene/locuslink:AI463227(gene name synonym)	entrez gene/locuslink:E430025J12Rik(gene name synonym)|entrez gene/locuslink:Nedd4-1(gene name synonym)|entrez gene/locuslink:Nedd4a(gene name synonym)|entrez gene/locuslink:AU019897(gene name synonym)|entrez gene/locuslink:AA959633(gene name synonym)|entrez gene/locuslink:mKIAA0093(gene name synonym)|entrez gene/locuslink:AL023035(gene name synonym)	psi-mi:"MI:0096"(pull down)	"Fouladkou F (2008)"	pubmed:18562292	taxid:10090	taxid:10090	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0463"(GRID)	GRID:328328	-
entrez gene/locuslink:19211|GRID:202449	entrez gene/locuslink:17999|GRID:201723	entrez gene/locuslink:Pten	entrez gene/locuslink:Nedd4	entrez gene/locuslink:2310035O07Rik(gene name synonym)|entrez gene/locuslink:B430203M17Rik(gene name synonym)|entrez gene/locuslink:MMAC1(gene name synonym)|entrez gene/locuslink:A130070J02Rik(gene name synonym)|entrez gene/locuslink:MGC183880(gene name synonym)|entrez gene/locuslink:TEP1(gene name synonym)|entrez gene/locuslink:AI463227(gene name synonym)	entrez gene/locuslink:E430025J12Rik(gene name synonym)|entrez gene/locuslink:Nedd4-1(gene name synonym)|entrez gene/locuslink:Nedd4a(gene name synonym)|entrez gene/locuslink:AU019897(gene name synonym)|entrez gene/locuslink:AA959633(gene name synonym)|entrez gene/locuslink:mKIAA0093(gene name synonym)|entrez gene/locuslink:AL023035(gene name synonym)	psi-mi:"MI:0004"(affinity chromatography technology)	"Fouladkou F (2008)"	pubmed:18562292	taxid:10090	taxid:10090	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0463"(GRID)	GRID:328329	-
entrez gene/locuslink:10564|GRID:115815	entrez gene/locuslink:16396|GRID:200813	entrez gene/locuslink:ARFGEF2	entrez gene/locuslink:Itch|entrez gene/locuslink:RP23-87L24.1	entrez gene/locuslink:PVNH2(gene name synonym)|entrez gene/locuslink:BIG2(gene name synonym)|entrez gene/locuslink:FLJ23723(gene name synonym)|entrez gene/locuslink:dJ1164I10.1(gene name synonym)	entrez gene/locuslink:AIP4(gene name synonym)|entrez gene/locuslink:KIAA4011(gene name synonym)|entrez gene/locuslink:C230047C07Rik(gene name synonym)|entrez gene/locuslink:6720481N21Rik(gene name synonym)|entrez gene/locuslink:A130065M08(gene name synonym)|entrez gene/locuslink:mKIAA4011(gene name synonym)|entrez gene/locuslink:8030492O04Rik(gene name synonym)	psi-mi:"MI:0096"(pull down)	"Dehring DA (2008)"	pubmed:18832381	taxid:9606	taxid:10090	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0463"(GRID)	GRID:329737	-
entrez gene/locuslink:851748|GRID:32221	entrez gene/locuslink:16396|GRID:200813	entrez gene/locuslink:SEC7|entrez gene/locuslink:YDR170C	entrez gene/locuslink:Itch|entrez gene/locuslink:RP23-87L24.1	-	entrez gene/locuslink:AIP4(gene name synonym)|entrez gene/locuslink:KIAA4011(gene name synonym)|entrez gene/locuslink:C230047C07Rik(gene name synonym)|entrez gene/locuslink:6720481N21Rik(gene name synonym)|entrez gene/locuslink:A130065M08(gene name synonym)|entrez gene/locuslink:mKIAA4011(gene name synonym)|entrez gene/locuslink:8030492O04Rik(gene name synonym)	psi-mi:"MI:0096"(pull down)	"Dehring DA (2008)"	pubmed:18832381	taxid:559292	taxid:10090	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0463"(GRID)	GRID:329738	-
entrez gene/locuslink:22034|GRID:204307	entrez gene/locuslink:22190|GRID:204403	entrez gene/locuslink:Traf6|entrez gene/locuslink:RP23-313G3.1	entrez gene/locuslink:Ubc	entrez gene/locuslink:C630032O20Rik(gene name synonym)|entrez gene/locuslink:2310003F17Rik(gene name synonym)|entrez gene/locuslink:AI851288(gene name synonym)	entrez gene/locuslink:Rps27a(gene name synonym)|entrez gene/locuslink:Ubb(gene name synonym)|entrez gene/locuslink:2700054O04Rik(gene name synonym)|entrez gene/locuslink:TI-225(gene name synonym)|entrez gene/locuslink:Uba52(gene name synonym)|entrez gene/locuslink:AI194771(gene name synonym)	psi-mi:"MI:0004"(affinity chromatography technology)	"Jin W (2008)"	pubmed:18382763	taxid:10090	taxid:10090	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0463"(GRID)	GRID:329773	-
entrez gene/locuslink:22034|GRID:204307	entrez gene/locuslink:74256|GRID:216612	entrez gene/locuslink:Traf6|entrez gene/locuslink:RP23-313G3.1	entrez gene/locuslink:Cyld	entrez gene/locuslink:C630032O20Rik(gene name synonym)|entrez gene/locuslink:2310003F17Rik(gene name synonym)|entrez gene/locuslink:AI851288(gene name synonym)	entrez gene/locuslink:2900009M21Rik(gene name synonym)|entrez gene/locuslink:mKIAA0849(gene name synonym)|entrez gene/locuslink:CDMT(gene name synonym)|entrez gene/locuslink:C130039D01Rik(gene name synonym)|entrez gene/locuslink:CYLD1(gene name synonym)|entrez gene/locuslink:EAC(gene name synonym)|entrez gene/locuslink:2010013M14Rik(gene name synonym)	psi-mi:"MI:0004"(affinity chromatography technology)	"Jin W (2008)"	pubmed:18382763	taxid:10090	taxid:10090	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0463"(GRID)	GRID:329775	-
entrez gene/locuslink:74256|GRID:216612	entrez gene/locuslink:18412|GRID:201982	entrez gene/locuslink:Cyld	entrez gene/locuslink:Sqstm1|entrez gene/locuslink:RP23-319B15.3	entrez gene/locuslink:2900009M21Rik(gene name synonym)|entrez gene/locuslink:mKIAA0849(gene name synonym)|entrez gene/locuslink:CDMT(gene name synonym)|entrez gene/locuslink:C130039D01Rik(gene name synonym)|entrez gene/locuslink:CYLD1(gene name synonym)|entrez gene/locuslink:EAC(gene name synonym)|entrez gene/locuslink:2010013M14Rik(gene name synonym)	entrez gene/locuslink:p62(gene name synonym)|entrez gene/locuslink:STAP(gene name synonym)|entrez gene/locuslink:Osi(gene name synonym)|entrez gene/locuslink:OSF-6(gene name synonym)|entrez gene/locuslink:A170(gene name synonym)	psi-mi:"MI:0004"(affinity chromatography technology)	"Jin W (2008)"	pubmed:18382763	taxid:10090	taxid:10090	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0463"(GRID)	GRID:329776	-
entrez gene/locuslink:2034|GRID:108348	entrez gene/locuslink:56505|GRID:208024	entrez gene/locuslink:EPAS1	entrez gene/locuslink:Ruvbl1	entrez gene/locuslink:HIF2A(gene name synonym)|entrez gene/locuslink:HLF(gene name synonym)|entrez gene/locuslink:MOP2(gene name synonym)|entrez gene/locuslink:ECYT4(gene name synonym)|entrez gene/locuslink:bHLHe73(gene name synonym)|entrez gene/locuslink:PASD2(gene name synonym)	entrez gene/locuslink:Tip49a(gene name synonym)|entrez gene/locuslink:2510009G06Rik(gene name synonym)|entrez gene/locuslink:Pontin52(gene name synonym)	psi-mi:"MI:0004"(affinity chromatography technology)	"Maeda Y (2008)"	pubmed:18372249	taxid:9606	taxid:10090	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0463"(GRID)	GRID:329815	-
entrez gene/locuslink:74126|GRID:216511	entrez gene/locuslink:26918|GRID:205062	entrez gene/locuslink:Syvn1	entrez gene/locuslink:Ern2	entrez gene/locuslink:D530017H19Rik(gene name synonym)|entrez gene/locuslink:C85322(gene name synonym)|entrez gene/locuslink:Hrd1(gene name synonym)|entrez gene/locuslink:1200010C09Rik(gene name synonym)|entrez gene/locuslink:AW211966(gene name synonym)	entrez gene/locuslink:Ire1b(gene name synonym)|entrez gene/locuslink:MGC124363(gene name synonym)|entrez gene/locuslink:Ire1(gene name synonym)|entrez gene/locuslink:MGC124364(gene name synonym)|entrez gene/locuslink:Ern1(gene name synonym)	psi-mi:"MI:0004"(affinity chromatography technology)	"Gao B (2008)"	pubmed:18369366	taxid:10090	taxid:10090	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0463"(GRID)	GRID:329817	-
entrez gene/locuslink:56637|GRID:208115	entrez gene/locuslink:13555|GRID:199350	entrez gene/locuslink:Gsk3b	entrez gene/locuslink:E2f1|entrez gene/locuslink:RP23-109C16.5	entrez gene/locuslink:GSK-3beta(gene name synonym)|entrez gene/locuslink:8430431H08Rik(gene name synonym)|entrez gene/locuslink:GSK3(gene name synonym)|entrez gene/locuslink:GSK-3(gene name synonym)|entrez gene/locuslink:7330414F15Rik(gene name synonym)|entrez gene/locuslink:C86142(gene name synonym)	entrez gene/locuslink:KIAA4009(gene name synonym)|entrez gene/locuslink:E2F-1(gene name synonym)|entrez gene/locuslink:mKIAA4009(gene name synonym)	psi-mi:"MI:0004"(affinity chromatography technology)	"Zhou F (2008)"	pubmed:18367454	taxid:10090	taxid:10090	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0463"(GRID)	GRID:329820	-
entrez gene/locuslink:18024|GRID:201744	entrez gene/locuslink:50868|GRID:206135	entrez gene/locuslink:Nfe2l2|entrez gene/locuslink:RP23-374O4.2	entrez gene/locuslink:Keap1	entrez gene/locuslink:Nrf2(gene name synonym)|entrez gene/locuslink:AI194320(gene name synonym)	entrez gene/locuslink:INRF2(gene name synonym)|entrez gene/locuslink:mKIAA0132(gene name synonym)	psi-mi:"MI:0004"(affinity chromatography technology)	"Patel R (2008)"	pubmed:18358244	taxid:10090	taxid:10090	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0463"(GRID)	GRID:329832	-
entrez gene/locuslink:18024|GRID:201744	entrez gene/locuslink:16478|GRID:200873	entrez gene/locuslink:Nfe2l2|entrez gene/locuslink:RP23-374O4.2	entrez gene/locuslink:Jund	entrez gene/locuslink:Nrf2(gene name synonym)|entrez gene/locuslink:AI194320(gene name synonym)	entrez gene/locuslink:MGC6245(gene name synonym)|entrez gene/locuslink:Jund1(gene name synonym)	psi-mi:"MI:0004"(affinity chromatography technology)	"Patel R (2008)"	pubmed:18358244	taxid:10090	taxid:10090	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0463"(GRID)	GRID:329833	-
entrez gene/locuslink:18024|GRID:201744	entrez gene/locuslink:14281|GRID:199726	entrez gene/locuslink:Nfe2l2|entrez gene/locuslink:RP23-374O4.2	entrez gene/locuslink:Fos	entrez gene/locuslink:Nrf2(gene name synonym)|entrez gene/locuslink:AI194320(gene name synonym)	entrez gene/locuslink:cFos(gene name synonym)|entrez gene/locuslink:c-fos(gene name synonym)|entrez gene/locuslink:D12Rfj1(gene name synonym)	psi-mi:"MI:0004"(affinity chromatography technology)	"Patel R (2008)"	pubmed:18358244	taxid:10090	taxid:10090	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0463"(GRID)	GRID:329834	-
entrez gene/locuslink:18024|GRID:201744	entrez gene/locuslink:17135|GRID:201284	entrez gene/locuslink:Nfe2l2|entrez gene/locuslink:RP23-374O4.2	entrez gene/locuslink:Mafk	entrez gene/locuslink:Nrf2(gene name synonym)|entrez gene/locuslink:AI194320(gene name synonym)	entrez gene/locuslink:Nfe2u(gene name synonym)|entrez gene/locuslink:AW061068(gene name synonym)|entrez gene/locuslink:NF-E2(gene name synonym)	psi-mi:"MI:0004"(affinity chromatography technology)	"Patel R (2008)"	pubmed:18358244	taxid:10090	taxid:10090	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0463"(GRID)	GRID:329835	-
entrez gene/locuslink:18024|GRID:201744	entrez gene/locuslink:18181|GRID:201845	entrez gene/locuslink:Nfe2l2|entrez gene/locuslink:RP23-374O4.2	entrez gene/locuslink:Nrf1	entrez gene/locuslink:Nrf2(gene name synonym)|entrez gene/locuslink:AI194320(gene name synonym)	entrez gene/locuslink:C87038(gene name synonym)|entrez gene/locuslink:D6Ertd415e(gene name synonym)	psi-mi:"MI:0004"(affinity chromatography technology)	"Patel R (2008)"	pubmed:18358244	taxid:10090	taxid:10090	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0463"(GRID)	GRID:329836	-
entrez gene/locuslink:6478|GRID:112373	entrez gene/locuslink:11640|GRID:198048	entrez gene/locuslink:SIAH2	entrez gene/locuslink:Akap1|entrez gene/locuslink:RP23-243J8.1	entrez gene/locuslink:hSiah2(gene name synonym)	entrez gene/locuslink:S-AKAP84(gene name synonym)|entrez gene/locuslink:Akap(gene name synonym)|entrez gene/locuslink:C81186(gene name synonym)|entrez gene/locuslink:DAKAP1(gene name synonym)|entrez gene/locuslink:AKAP84(gene name synonym)|entrez gene/locuslink:C76494(gene name synonym)|entrez gene/locuslink:AKAP121(gene name synonym)	psi-mi:"MI:0096"(pull down)	"Carlucci A (2008)"	pubmed:18323779	taxid:9606	taxid:10090	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0463"(GRID)	GRID:329926	-
entrez gene/locuslink:6478|GRID:112373	entrez gene/locuslink:11640|GRID:198048	entrez gene/locuslink:SIAH2	entrez gene/locuslink:Akap1|entrez gene/locuslink:RP23-243J8.1	entrez gene/locuslink:hSiah2(gene name synonym)	entrez gene/locuslink:S-AKAP84(gene name synonym)|entrez gene/locuslink:Akap(gene name synonym)|entrez gene/locuslink:C81186(gene name synonym)|entrez gene/locuslink:DAKAP1(gene name synonym)|entrez gene/locuslink:AKAP84(gene name synonym)|entrez gene/locuslink:C76494(gene name synonym)|entrez gene/locuslink:AKAP121(gene name synonym)	psi-mi:"MI:0004"(affinity chromatography technology)	"Carlucci A (2008)"	pubmed:18323779	taxid:9606	taxid:10090	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0463"(GRID)	GRID:329927	-
entrez gene/locuslink:11640|GRID:198048	entrez gene/locuslink:7316|GRID:113164	entrez gene/locuslink:Akap1|entrez gene/locuslink:RP23-243J8.1	entrez gene/locuslink:UBC	entrez gene/locuslink:S-AKAP84(gene name synonym)|entrez gene/locuslink:Akap(gene name synonym)|entrez gene/locuslink:C81186(gene name synonym)|entrez gene/locuslink:DAKAP1(gene name synonym)|entrez gene/locuslink:AKAP84(gene name synonym)|entrez gene/locuslink:C76494(gene name synonym)|entrez gene/locuslink:AKAP121(gene name synonym)	entrez gene/locuslink:HMG20(gene name synonym)	psi-mi:"MI:0004"(affinity chromatography technology)	"Carlucci A (2008)"	pubmed:18323779	taxid:10090	taxid:9606	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0463"(GRID)	GRID:329929	-
entrez gene/locuslink:16195|GRID:200643	entrez gene/locuslink:7316|GRID:113164	entrez gene/locuslink:Il6st	entrez gene/locuslink:UBC	entrez gene/locuslink:BB405851(gene name synonym)|entrez gene/locuslink:CD130(gene name synonym)|entrez gene/locuslink:D13Ertd699e(gene name synonym)|entrez gene/locuslink:5133400A03Rik(gene name synonym)|entrez gene/locuslink:gp130(gene name synonym)|entrez gene/locuslink:AA389424(gene name synonym)	entrez gene/locuslink:HMG20(gene name synonym)	psi-mi:"MI:0004"(affinity chromatography technology)	"Tanaka Y (2008)"	pubmed:18519587	taxid:10090	taxid:9606	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0463"(GRID)	GRID:329940	-
entrez gene/locuslink:16195|GRID:200643	entrez gene/locuslink:5781|GRID:111745	entrez gene/locuslink:Il6st	entrez gene/locuslink:PTPN11	entrez gene/locuslink:BB405851(gene name synonym)|entrez gene/locuslink:CD130(gene name synonym)|entrez gene/locuslink:D13Ertd699e(gene name synonym)|entrez gene/locuslink:5133400A03Rik(gene name synonym)|entrez gene/locuslink:gp130(gene name synonym)|entrez gene/locuslink:AA389424(gene name synonym)	entrez gene/locuslink:PTP-1D(gene name synonym)|entrez gene/locuslink:CFC(gene name synonym)|entrez gene/locuslink:SHP2(gene name synonym)|entrez gene/locuslink:PTP2C(gene name synonym)|entrez gene/locuslink:NS1(gene name synonym)|entrez gene/locuslink:MGC14433(gene name synonym)|entrez gene/locuslink:SH-PTP2(gene name synonym)|entrez gene/locuslink:SH-PTP3(gene name synonym)|entrez gene/locuslink:BPTP3(gene name synonym)	psi-mi:"MI:0004"(affinity chromatography technology)	"Tanaka Y (2008)"	pubmed:18519587	taxid:10090	taxid:9606	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0463"(GRID)	GRID:329941	-
entrez gene/locuslink:16195|GRID:200643	entrez gene/locuslink:867|GRID:107315	entrez gene/locuslink:Il6st	entrez gene/locuslink:CBL	entrez gene/locuslink:BB405851(gene name synonym)|entrez gene/locuslink:CD130(gene name synonym)|entrez gene/locuslink:D13Ertd699e(gene name synonym)|entrez gene/locuslink:5133400A03Rik(gene name synonym)|entrez gene/locuslink:gp130(gene name synonym)|entrez gene/locuslink:AA389424(gene name synonym)	entrez gene/locuslink:C-CBL(gene name synonym)|entrez gene/locuslink:CBL2(gene name synonym)|entrez gene/locuslink:RNF55(gene name synonym)	psi-mi:"MI:0004"(affinity chromatography technology)	"Tanaka Y (2008)"	pubmed:18519587	taxid:10090	taxid:9606	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0463"(GRID)	GRID:329942	-
entrez gene/locuslink:16195|GRID:200643	entrez gene/locuslink:15239|GRID:200296	entrez gene/locuslink:Il6st	entrez gene/locuslink:Hgs	entrez gene/locuslink:BB405851(gene name synonym)|entrez gene/locuslink:CD130(gene name synonym)|entrez gene/locuslink:D13Ertd699e(gene name synonym)|entrez gene/locuslink:5133400A03Rik(gene name synonym)|entrez gene/locuslink:gp130(gene name synonym)|entrez gene/locuslink:AA389424(gene name synonym)	entrez gene/locuslink:Hrs(gene name synonym)|entrez gene/locuslink:ZFYVE8(gene name synonym)|entrez gene/locuslink:Hgr(gene name synonym)	psi-mi:"MI:0004"(affinity chromatography technology)	"Tanaka Y (2008)"	pubmed:18519587	taxid:10090	taxid:10090	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0463"(GRID)	GRID:329944	-
entrez gene/locuslink:13144|GRID:199052	entrez gene/locuslink:66105|GRID:211216	entrez gene/locuslink:Dapk3	entrez gene/locuslink:Ube2d3	entrez gene/locuslink:ZIPK(gene name synonym)|entrez gene/locuslink:dlk(gene name synonym)	entrez gene/locuslink:1100001F19Rik(gene name synonym)|entrez gene/locuslink:9430029A22Rik(gene name synonym)|entrez gene/locuslink:AA414951(gene name synonym)	psi-mi:"MI:0004"(affinity chromatography technology)	"Ohbayashi N (2008)"	pubmed:18515077	taxid:10090	taxid:10090	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0463"(GRID)	GRID:329948	-
entrez gene/locuslink:13144|GRID:199052	entrez gene/locuslink:216080|GRID:229694	entrez gene/locuslink:Dapk3	entrez gene/locuslink:Ube2d1	entrez gene/locuslink:ZIPK(gene name synonym)|entrez gene/locuslink:dlk(gene name synonym)	entrez gene/locuslink:UBCH5(gene name synonym)|entrez gene/locuslink:MGC28550(gene name synonym)	psi-mi:"MI:0004"(affinity chromatography technology)	"Ohbayashi N (2008)"	pubmed:18515077	taxid:10090	taxid:10090	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0463"(GRID)	GRID:329949	-
entrez gene/locuslink:13144|GRID:199052	entrez gene/locuslink:56550|GRID:208052	entrez gene/locuslink:Dapk3	entrez gene/locuslink:Ube2d2	entrez gene/locuslink:ZIPK(gene name synonym)|entrez gene/locuslink:dlk(gene name synonym)	entrez gene/locuslink:ubc4(gene name synonym)|entrez gene/locuslink:Ubc2e(gene name synonym)|entrez gene/locuslink:1500034D03Rik(gene name synonym)	psi-mi:"MI:0004"(affinity chromatography technology)	"Ohbayashi N (2008)"	pubmed:18515077	taxid:10090	taxid:10090	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0463"(GRID)	GRID:329950	-
